codigo,n_anpc,ano,mes,dia,data_alerta,hora_alerta,data_extincao,hora_extincao,data_1intervencao,hora_1intervencao,distrito,concelho,freguesia,local,dico_ine,lat,lon,x_militar,y_militar,coord_fonte,area_total_ha,area_povoamento_ha,area_mato_ha,area_agricola_ha,tipo,causa_codigo,causa_tipo,reacendimento,incendio_florestal,incendio_agricola,queimada,duracao_h
AG90311,,2003,9,14,2003-09-14,15:00:00,2003-10-19,16:30:00,2003-09-14,15:00:00,Faro,Silves,São Marcos da Serra,Monte Branco da Foz do Carvalho,81306,37.331111,-8.4275,173890.0,40619.0,dms_recuperado,604.0,87.0,482.0,35.0,Florestal,,,0,1,0,0,841.5
RO1033588,20662.0,2003,9,14,2003-09-14,15:26:00,2003-09-15,03:57:00,,,Santarém,Santarém,Abrã,Amiais de Cima,141602,39.449167,-8.759444,146067.0,275868.0,dms_recuperado,551.0,320.0,131.0,100.0,Florestal,161.0,Negligente,0,1,0,0,12.52
TM1031880,18148.0,2003,9,14,2003-09-14,20:50:00,2003-09-15,00:40:00,,,Vila Real,Montalegre,Sarraquinhos,Zebral,170629,41.789167,-7.683889,237330.0,535645.0,dms_recuperado,119.0,2.0,117.0,0.0,Florestal,419.0,Negligente,0,1,0,0,3.83
RO1033607,133258.0,2003,9,15,2003-09-15,06:41:00,2003-09-23,00:00:00,,,Lisboa,Alenquer,Abrigada,Cabanas do Chão,110101,39.142222,-9.046667,121005.0,242015.0,dms_recuperado,1700.0,950.0,750.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,185.32
BI103845,17765.0,2003,9,15,2003-09-15,16:13:00,2003-09-17,22:15:00,,,Guarda,Gouveia,Aldeias,Cabeço da Pera da Mó,90601,40.457222,-7.599444,245265.0,387748.0,dms_recuperado,100.0,64.0,36.0,0.0,Florestal,448.0,Intencional,0,1,0,0,54.03
TM203901,17926.0,2003,9,17,2003-09-17,14:15:00,2003-09-18,04:00:00,,,Guarda,Vila Nova De Foz Côa,Castelo Melhor,CASTELO MELHOR,91402,41.025556,-7.065,289820.0,451283.0,dms_recuperado,302.0,0.0,260.0,42.0,Florestal,,,0,1,0,0,13.75
RO1033702,134509.0,2003,9,17,2003-09-17,13:18:00,2003-09-17,23:40:00,,,Lisboa,Alenquer,Ota,OTA,110109,39.111111,-8.990833,125804.0,238518.0,dms_recuperado,251.0,235.0,16.0,0.0,Florestal,448.0,Intencional,0,1,0,0,10.37
RO1033676,20917.0,2003,9,17,2003-09-17,12:58:00,2003-09-18,19:00:00,,,Santarém,Benavente,Samora Correia,Monte do Belchior,140502,38.794722,-8.824444,139926.0,203275.0,dms_recuperado,143.75,143.75,0.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,30.03
BL1031168,29014.0,2003,9,18,2003-09-18,14:38:00,2003-09-18,19:38:00,,,Viseu,São Pedro do Sul,Pinho,Furnas,181609,40.7775,-7.975556,213301.0,423208.0,dms_recuperado,498.0,212.5,285.5,0.0,Florestal,312.0,Negligente,0,1,0,0,5.0
BI203101232,21523.0,2003,9,18,2003-09-18,11:22:00,2003-09-20,23:30:00,,,Castelo Branco,Oleiros,Orvalho,Casas da Zebreira,50609,40.004167,-7.736111,233878.0,337375.0,dms_recuperado,310.0,305.0,0.0,5.0,Florestal,,,0,1,0,0,60.13
BL2032021,28221.0,2003,9,18,2003-09-18,14:53:00,2003-09-19,17:30:00,,,Coimbra,Oliveira do Hospital,Seixo da Beira,Ponte de Doleira,61118,40.474444,-7.845278,224401.0,389561.0,dms_recuperado,119.25,23.85,95.4,0.0,Florestal,152.0,Negligente,0,1,0,0,26.62
BL1031166,28995.0,2003,9,18,2003-09-18,12:58:00,2003-09-21,20:09:00,,,Viseu,São Pedro do Sul,Baiões,Outeiro,181601,40.7525,-8.099444,202836.0,420410.0,dms_recuperado,110.6,83.6,27.0,0.0,Florestal,448.0,Intencional,0,1,0,0,79.18
BI103888,18003.0,2003,9,18,2003-09-18,14:39:00,2003-09-19,02:15:00,2003-09-18,14:39:00,Guarda,Mêda,Vale Flor,Ladeiras,90916,40.909444,-7.271111,272625.0,438189.0,dms_recuperado,102.0,69.0,22.0,11.0,Florestal,224.0,Negligente,0,1,0,0,11.6
RO1033774,135547.0,2003,9,19,2003-09-19,14:15:00,2003-09-21,05:30:00,,,Lisboa,Azambuja,Manique do Intendente,Vale Grande,110305,39.221944,-8.914167,132546.0,250757.0,dms_recuperado,950.0,890.0,30.0,30.0,Florestal,448.0,Intencional,0,1,0,0,39.25
RO1033761,21094.0,2003,9,19,2003-09-19,15:10:00,2003-09-20,20:10:00,,,Santarém,Rio Maior,Arrouquelas,Quinta da Amieira,141402,39.263333,-8.950833,129419.0,255389.0,dms_recuperado,780.0,780.0,0.0,0.0,Florestal,,,0,1,0,0,29.0
BL1031197,29164.0,2003,9,19,2003-09-19,15:38:00,2003-09-28,20:00:00,,,Viseu,Tondela,Mosteiro de Fráguas,Fráguas,182113,40.573611,-8.056389,206494.0,400538.0,dms_recuperado,532.0,506.0,26.0,0.0,Florestal,449.0,Intencional,0,1,0,0,220.37
RO1033792,26219.0,2003,9,19,2003-09-19,15:35:00,2003-09-20,06:00:00,,,Santarém,Abrantes,Rio de Moinhos,Aldeinha,140108,39.486111,-8.231389,191535.0,279792.0,dms_recuperado,337.0,330.0,7.0,0.0,Florestal,448.0,Intencional,0,1,0,0,14.42
BL1031191,29145.0,2003,9,19,2003-09-19,13:40:00,2003-09-20,03:16:00,,,Viseu,Castro Daire,Cabril,Mosteiro,180303,40.950833,-8.099167,202859.0,442448.0,dms_recuperado,108.5,31.0,77.5,0.0,Florestal,448.0,Intencional,0,1,0,0,13.6
BI103919,18149.0,2003,9,20,2003-09-20,04:28:00,2003-09-20,11:15:00,2003-09-20,04:28:00,Guarda,Celorico da Beira,Linhares,Cortiço da Serra (E.N. 17-Km 122.3,90308,40.569167,-7.4675,256355.0,400263.0,dms_recuperado,145.5,11.0,134.5,0.0,Florestal,,,0,1,0,0,6.78
BI103995,18752.0,2003,9,27,2003-09-27,10:26:00,2003-09-27,21:15:00,,,Guarda,Trancoso,Fiães,Tapada das Nogueiras,91307,40.735833,-7.388611,262878.0,418837.0,dms_recuperado,115.0,3.0,112.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,10.82
BI203101286,22914.0,2003,10,6,2003-10-06,14:52:00,2003-10-06,22:35:00,,,Castelo Branco,Castelo Branco,Malpica do Tejo,Monte dos Judeus,50214,39.715278,-7.426944,260535.0,305479.0,dms_recuperado,105.0,15.0,10.0,80.0,Florestal,,,0,1,0,0,7.72
BL3041408,999999.0,2004,3,27,2004-03-27,11:15:00,2004-03-29,14:58:00,,,Aveiro,Águeda,Águeda,Águeda,10104,40.575,-8.4475,173373.0,400746.0,dms_recuperado,1070.848,1070.848,0.0,0.0,Florestal,211.0,Negligente,0,1,0,0,51.72
BL3042113,9999991.0,2004,3,27,2004-03-27,11:15:00,2004-03-29,14:58:00,,,Aveiro,Sever do Vouga,Sever do Vouga,Sever do Vouga,11706,40.732222,-8.371389,179872.0,418192.0,dms_recuperado,586.152,522.152,64.0,0.0,Florestal,211.0,Negligente,0,1,0,0,51.72
BL904197,12128.0,2004,3,27,2004-03-27,11:17:00,2004-03-29,15:00:00,,,Viseu,Oliveira de Frades,Destriz,Carregal,181003,40.67,-8.271389,188307.0,411264.0,dms_recuperado,140.0,140.0,0.0,0.0,Florestal,,,0,1,0,0,51.72
TM904322,0.0,2004,4,25,2004-04-25,02:00:00,2004-04-26,19:00:00,,,Vila Real,Montalegre,Padroso,Chão de Lamas,170621,41.879167,-7.793889,228143.0,545583.0,dms_recuperado,102.58,0.0,102.58,0.0,Florestal,125.0,Negligente,0,1,0,0,41.0
TM104195,7631.0,2004,4,26,2004-04-26,22:15:00,2004-04-27,14:00:00,2004-04-26,22:15:00,Vila Real,Montalegre,Venda Nova,FRAGAS,170633,41.668056,-7.976944,212987.0,522107.0,dms_recuperado,140.62,43.44,97.18,0.0,Florestal,125.0,Negligente,0,1,0,0,15.75
BI20455,10533.0,2004,5,19,2004-05-19,15:02:00,2004-05-19,21:40:00,,,Castelo Branco,Idanha-a-Nova,Zebreira,Vale da Gralha,50517,39.814167,-7.095833,288812.0,316726.0,dms_recuperado,130.0,130.0,0.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,6.63
DM2041014,51545.0,2004,5,20,2004-05-20,11:30:00,2004-05-21,02:55:00,2004-05-20,11:35:00,Porto,Valongo,Valongo,STª JUSTA,131505,41.177778,-8.4975,169426.0,467697.0,dms_recuperado,100.0,100.0,0.0,0.0,Florestal,,,0,1,0,0,15.42
BI20480,12481.0,2004,6,12,2004-06-12,15:36:00,2004-06-13,19:40:00,,,Castelo Branco,Castelo Branco,Monforte da Beira,MONFORTE DA BEIRA,50216,39.74,-7.298611,271530.0,308312.0,dms_recuperado,851.0,851.0,0.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,28.07
BI20481,12483.0,2004,6,12,2004-06-12,15:57:00,2004-06-13,02:00:00,,,Castelo Branco,Castelo Branco,Escalos de Cima,Couto da Espadaneira,50208,39.929167,-7.403611,262354.0,329252.0,dms_recuperado,205.0,30.5,5.0,169.5,Florestal,221.0,Negligente,0,1,0,0,10.05
AT904456,1012.0,2004,6,12,2004-06-12,15:05:00,2004-06-12,19:30:00,2004-06-12,15:10:00,Portalegre,Nisa,São Matias,SÃO MATIAS,121208,39.568333,-7.7125,236138.0,288998.0,dms_recuperado,154.0,118.0,0.0,36.0,Florestal,630.0,Desconhecida,0,1,0,0,4.42
AT904447,18348.0,2004,6,13,2004-06-13,19:00:00,2004-06-14,22:00:00,2004-06-13,19:03:00,Beja,Mértola,Espírito Santo,Mesquita,20903,37.540833,-7.537778,252587.0,64033.0,dms_recuperado,161.0,45.0,72.0,44.0,Florestal,51.0,Natural,0,1,0,0,27.0
TM104347,10833.0,2004,6,15,2004-06-15,12:22:00,2004-06-15,23:32:00,2004-06-15,12:30:00,Vila Real,Vila Pouca de Aguiar,Capeludos,Bolhão,171305,41.626667,-7.605,244007.0,517614.0,dms_recuperado,114.16,0.0,114.16,0.0,Florestal,448.0,Intencional,0,1,0,0,11.17
BI10495,11042.0,2004,6,16,2004-06-16,20:37:00,2004-06-17,23:07:00,,,Guarda,Sabugal,Sortelha,"Quarta Feira (Rua dos Pessegueiros 7, 6320-530, Portugal)",91133,40.356111,-7.188611,280123.0,377006.0,dms_recuperado,336.0,8.0,328.0,0.0,Florestal,129.0,Negligente,0,1,0,0,26.5
TM204260,9750.0,2004,6,17,2004-06-17,12:55:00,2004-06-18,06:10:00,2004-06-17,12:55:00,Bragança,Alfândega Da Fé,Parada,Quinta de Santo Antão da Barca,40108,41.26,-6.881667,304865.0,477538.0,dms_recuperado,191.0,12.0,177.5,1.5,Florestal,125.0,Negligente,0,1,0,0,17.25
BI20496,13084.0,2004,6,18,2004-06-18,17:04:00,2004-06-19,10:39:00,,,Castelo Branco,Idanha-a-Nova,Idanha-a-Nova,Ponte do vale do Forão \ PTE(Couto do Coelho),50503,39.831667,-7.144167,284634.0,318639.0,dms_recuperado,513.0,81.5,0.0,431.5,Florestal,630.0,Desconhecida,0,1,0,0,17.58
BI20497,13087.0,2004,6,18,2004-06-18,17:34:00,2004-06-19,10:40:00,,,Castelo Branco,Idanha-a-Nova,Alcafozes,Granja de S. Pedro,50501,39.917222,-7.101111,288220.0,328168.0,dms_recuperado,261.0,155.0,10.0,96.0,Florestal,630.0,Desconhecida,0,1,0,0,17.1
AT3042,18989.0,2004,6,18,2004-06-18,15:45:00,2004-06-19,00:55:00,,,Beja,Mértola,Mértola,NAMORADOS,20904,37.631944,-7.711667,237188.0,74058.0,dms_recuperado,251.0,0.0,0.0,251.0,Agrícola,,,0,0,1,0,9.17
AT904448,18989.0,2004,6,18,2004-06-18,15:45:00,2004-06-19,00:55:00,2004-06-18,15:55:00,Beja,Mértola,Mértola,NAMORADOS,20904,37.626111,-7.714722,236923.0,73407.0,dms_recuperado,226.89,45.54,0.0,181.35,Florestal,222.0,Negligente,0,1,0,0,9.17
TM204272,9856.0,2004,6,18,2004-06-18,17:17:00,2004-06-19,22:45:00,,,Bragança,Torre de Moncorvo,Carviçais,Vale de Fornos,40905,41.205278,-6.859167,306844.0,471460.0,dms_recuperado,118.02,7.04,110.98,0.0,Florestal,51.0,Natural,0,1,0,0,29.47
AG10463,24484.0,2004,6,27,2004-06-27,10:58:00,2004-06-28,02:25:00,2004-06-27,10:58:00,Faro,Tavira,Tavira (santa Maria),Picota,81405,37.171667,-7.690833,239251.0,22981.0,dms_recuperado,285.0,18.0,254.0,13.0,Florestal,22.0,Negligente,0,1,0,0,15.45
RO104248,30571.0,2004,6,27,2004-06-27,13:50:00,2004-06-27,22:22:00,,,Santarém,Tomar,São Pedro de Tomar,Ervideiras,141813,39.551111,-8.355833,180850.0,287022.0,dms_recuperado,254.0,120.0,54.0,80.0,Florestal,448.0,Intencional,0,1,0,0,8.53
AG10467,24761.0,2004,6,28,2004-06-28,20:25:00,2004-06-28,21:35:00,2004-06-28,20:27:00,Faro,Tavira,Tavira (santa Maria),PICOTA,81405,37.171111,-7.693333,239045.0,22901.0,dms_recuperado,285.0,0.0,285.0,0.0,Florestal,,,1,1,0,0,1.17
AT904474,18993.0,2004,6,29,2004-06-29,12:45:00,2004-06-30,23:00:00,2004-06-29,12:50:00,Évora,Alandroal,Terena (são Pedro),HORTINHAS,70105,38.611111,-7.4475,259710.0,182875.0,dms_recuperado,1019.0,959.0,0.0,60.0,Florestal,610.0,Desconhecida,0,1,0,0,34.25
RO104273,30966.0,2004,6,29,2004-06-29,13:45:00,2004-07-02,06:30:00,,,Santarém,Abrantes,Abrantes (são Vicente),ABRANTES,140113,39.462222,-8.198056,194405.0,277143.0,dms_recuperado,583.0,553.0,20.0,10.0,Florestal,448.0,Intencional,0,1,0,0,64.75
TM204307,10505.0,2004,6,29,2004-06-29,14:20:00,2004-06-30,12:00:00,,,Bragança,Vimioso,Argozelo,ARGOZELO,41103,41.641944,-6.601111,327635.0,520307.0,dms_recuperado,387.44,4.57,382.87,0.0,Florestal,610.0,Desconhecida,0,1,0,0,21.67
TM204310,10508.0,2004,6,29,2004-06-29,15:35:00,2004-06-30,04:57:00,,,Bragança,Macedo de Cavaleiros,Morais,MORAIS,40521,41.490556,-6.776667,313267.0,503248.0,dms_recuperado,277.94,42.64,225.43,9.87,Florestal,125.0,Negligente,0,1,0,0,13.37
RO104396,30974.0,2004,6,29,2004-06-29,15:13:00,2004-06-30,05:36:00,,,Santarém,Alcanena,Monsanto,Covão do Feto,140208,39.494444,-8.693611,151782.0,280858.0,dms_recuperado,130.0,0.0,130.0,0.0,Florestal,448.0,Intencional,0,1,0,0,14.38
AT904469,20290.0,2004,6,29,2004-06-29,16:35:00,2004-06-30,01:30:00,2004-06-29,16:37:00,Beja,Mértola,Mértola,MÉRTOLA,20904,37.645,-7.666389,241176.0,75508.0,dms_recuperado,101.0,19.0,82.0,0.0,Florestal,226.0,Negligente,0,1,0,0,8.92
AG10490,25054.0,2004,6,30,2004-06-30,10:24:00,2004-07-02,18:50:00,2004-06-30,10:24:00,Faro,Tavira,Tavira (santa Maria),Fonte Salgada,81405,37.161111,-7.635833,244149.0,21822.0,dms_recuperado,4879.85,441.64,2800.0,1638.21,Florestal,,,0,1,0,0,56.43
BI204122,14162.0,2004,6,30,2004-06-30,12:43:00,2004-07-02,20:00:00,,,Castelo Branco,Castelo Branco,Castelo Branco,Queijeira Nova,50205,39.826389,-7.410278,261865.0,317815.0,dms_recuperado,1405.0,1240.0,70.0,95.0,Florestal,630.0,Desconhecida,0,1,0,0,55.28
AT904478,19104.0,2004,6,30,2004-06-30,14:15:00,2004-07-01,17:50:00,2004-06-30,14:20:00,Évora,Arraiolos,Arraiolos,Monte da Mata,70201,38.8025,-8.049722,207239.0,203910.0,dms_recuperado,430.25,430.25,0.0,0.0,Florestal,,,0,1,0,0,27.58
RO104300,31149.0,2004,6,30,2004-06-30,14:05:00,2004-07-01,00:00:00,,,Santarém,Salvaterra de Magos,Glória do Ribatejo,GLÓRIA DO RIBATEJO,141501,39.042778,-8.641667,155968.0,230682.0,dms_recuperado,220.0,170.0,50.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,9.92
RO104304,31157.0,2004,6,30,2004-06-30,15:00:00,2004-07-01,00:00:00,,,Santarém,Coruche,Couço,Aldeia Velha,140902,38.910833,-8.291944,186215.0,215936.0,dms_recuperado,135.0,105.0,30.0,0.0,Florestal,,,0,1,0,0,9.0
DM2042191,68786.0,2004,6,30,2004-06-30,14:30:00,2004-07-01,06:40:00,2004-06-30,14:35:00,Porto,Marco de Canaveses,Paços de Gaiolo,Vale Couto,130713,41.111389,-8.104167,202428.0,460269.0,dms_recuperado,100.0,38.5,61.5,0.0,Florestal,,,0,1,0,0,16.17
BL104182,26579.0,2004,7,1,2004-07-01,15:39:00,2004-07-05,23:00:00,,,Viseu,Armamar,Goujoim,GOUJOIM,180108,41.089167,-7.633056,242009.0,457928.0,dms_recuperado,862.17,372.41,479.96,9.8,Florestal,448.0,Intencional,0,1,0,0,103.35
AG10498,1.0,2004,7,1,2004-07-01,01:30:00,2004-07-02,06:40:00,2004-07-01,01:30:00,Faro,Vila Real de Santo António,Vila Nova de Cacela,VILA NOVA DE CACELA,81601,37.157222,-7.546389,252099.0,21451.0,dms_recuperado,523.97,8.48,342.7,172.79,Florestal,,,0,1,0,0,29.17
AT904527,20520.0,2004,7,1,2004-07-01,15:49:00,2004-07-01,21:35:00,2004-07-01,15:55:00,Beja,Ferreira do Alentejo,Ferreira do Alentejo,Monte dos Matos,20802,38.057778,-8.075556,205030.0,121239.0,dms_recuperado,437.71,223.71,0.0,214.0,Florestal,222.0,Negligente,0,1,0,0,5.77
AT304166,20520.0,2004,7,1,2004-07-01,15:48:00,2004-07-01,21:35:00,2004-07-01,15:49:00,Beja,Ferreira do Alentejo,Alfundão,Monte da Cassapeira,20801,38.119722,-8.0125,210572.0,128119.0,dms_recuperado,437.71,223.71,0.0,214.0,Florestal,222.0,Negligente,0,1,0,0,5.78
RO104402,31340.0,2004,7,1,2004-07-01,13:49:00,2004-07-03,07:30:00,,,Santarém,Abrantes,Abrantes (são Vicente),ABRANTES,140113,39.462222,-8.198056,194405.0,277143.0,dms_recuperado,116.0,116.0,0.0,0.0,Florestal,,,1,1,0,0,41.68
RO104370,31750.0,2004,7,3,2004-07-03,16:04:00,2004-07-04,21:10:00,,,Santarém,Santarém,Alcanede,Vale do Pedreirinho,141604,39.439167,-8.790556,143399.0,274800.0,dms_recuperado,196.0,99.0,60.0,37.0,Florestal,448.0,Intencional,0,1,0,0,29.1
DM304658,11548.0,2004,7,3,2004-07-03,17:23:00,2004-07-04,05:05:00,,,Viana do Castelo,Viana do Castelo,Castelo do Neiva,Areia,160910,41.632222,-8.798611,144536.0,518338.0,dms_recuperado,170.0,170.0,0.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,11.7
TM204350,10889.0,2004,7,4,2004-07-04,17:50:00,2004-07-06,12:15:00,,,Bragança,Carrazeda de Ansiães,Linhares,SENHORA DE LOURDES \ VG,40308,41.195556,-7.386667,262598.28125,469869.8125,dms_recuperado,466.85,465.54,0.0,1.31,Florestal,312.0,Negligente,0,1,0,0,42.42
TM204344,10863.0,2004,7,4,2004-07-04,11:15:00,2004-07-05,06:00:00,,,Bragança,Alfândega Da Fé,Alfândega da Fé,Carvalho,40102,41.328056,-6.961111,298110.0,484989.0,dms_recuperado,162.32,1.57,160.75,0.0,Florestal,125.0,Negligente,0,1,0,0,18.75
BI104197,12430.0,2004,7,5,2004-07-05,15:40:00,2004-07-05,23:55:00,,,Guarda,Sabugal,Nave,Aldeia da Dona \ POVI,91120,40.423611,-6.9525,300185.78,384554.6,dms_recuperado,298.0,125.0,0.0,173.0,Florestal,133.0,Negligente,0,1,0,0,8.25
RO304878,46749.0,2004,7,6,2004-07-06,15:50:00,2004-07-10,04:24:00,,,Setúbal,Palmela,Palmela,Vale de Barris,150802,38.560278,-8.921389,131277.0,177311.0,dms_recuperado,445.0,17.0,410.0,18.0,Florestal,335.0,Intencional,0,1,0,0,84.57
AT904485,100004.0,2004,7,6,2004-07-06,17:35:00,2004-07-06,20:00:00,2004-07-06,17:35:00,Beja,Ourique,Panóias,Fura Matos Velho,21204,37.768611,-8.3625,179771.0,89169.0,dms_recuperado,203.0,103.0,0.0,100.0,Florestal,222.0,Negligente,0,1,0,0,2.42
BL104277,29933.0,2004,7,9,2004-07-09,13:19:00,2004-07-10,00:00:00,,,Viseu,Cinfães,Oliveira Do Douro,Paredes,180410,41.075833,-8.041111,207722.0,456328.0,dms_recuperado,107.0,0.0,107.0,0.0,Florestal,,,0,1,0,0,10.68
RO304914,47999.0,2004,7,11,2004-07-11,16:32:00,2004-07-14,02:20:00,,,Setúbal,Grândola,Melides,Ceisseiro,150503,38.168611,-8.69,151174.0,133694.0,dms_recuperado,460.0,460.0,0.0,0.0,Florestal,235.0,Negligente,0,1,0,0,57.8
BL104317,28388.0,2004,7,11,2004-07-11,23:45:00,2004-07-12,04:56:00,,,Viseu,Oliveira de Frades,Arcozelo das Maias,Feitalinho,181002,40.716667,-8.291667,186596.0,416436.0,dms_recuperado,211.0,140.0,71.0,0.0,Florestal,419.0,Negligente,0,1,0,0,5.18
AG104105,26984.0,2004,7,11,2004-07-11,14:50:00,2004-07-12,20:30:00,2004-07-11,14:50:00,Faro,Loulé,Salir,Freixo Seco,80807,37.267222,-8.053333,207071.0,33485.0,dms_recuperado,150.0,150.0,0.0,0.0,Florestal,,,0,1,0,0,29.67
AT904525,20410.0,2004,7,12,2004-07-12,12:00:00,2004-07-15,23:10:00,2004-07-12,12:05:00,Évora,Portel,Alqueva,ALQUEVA,70901,38.218333,-7.539722,251960.0,139209.0,dms_recuperado,1383.25,1129.74,167.21,86.3,Florestal,610.0,Desconhecida,0,1,0,0,83.17
AT904526,20410.0,2004,7,12,2004-07-12,12:00:00,2004-07-15,23:10:00,2004-07-12,12:05:00,Beja,Vidigueira,Pedrógão,MARMELAR,21401,38.171389,-7.655278,241851.0,133955.0,dms_recuperado,843.07,541.1,296.8,5.17,Florestal,,,0,1,0,0,83.17
DM3041379,12273.0,2004,7,12,2004-07-12,16:30:00,2004-07-13,05:05:00,,,Viana do Castelo,Valença,Sanfins,Monte Salgueirinho,160810,42.035556,-8.576944,163237.0,563004.0,dms_recuperado,155.999,4.499,151.5,0.0,Florestal,448.0,Intencional,0,1,0,0,12.58
RO104604,33507.0,2004,7,13,2004-07-13,16:49:00,2004-07-15,21:06:00,,,Santarém,Ourém,Formigais,Fonte Grande,142107,39.725278,-8.450278,172791.0,306393.0,dms_recuperado,805.0,55.0,600.0,150.0,Florestal,448.0,Intencional,0,1,0,0,52.28
BI104260,13068.0,2004,7,14,2004-07-14,13:40:00,2004-07-14,19:34:00,,,Guarda,Pinhel,Lamegal,Fontanada \ REG,91012,40.675278,-7.083056,288758.12,412362.9,dms_recuperado,871.0,110.0,761.0,0.0,Florestal,125.0,Negligente,0,1,0,0,5.9
RO104635,33678.0,2004,7,14,2004-07-14,15:00:00,2004-07-15,23:51:00,,,Santarém,Tomar,Sabacheira,Sobral,141814,39.658889,-8.446667,173077.0,299022.0,dms_recuperado,822.0,172.0,500.0,150.0,Florestal,448.0,Intencional,0,1,0,0,32.85
DM20418202,74624.0,2004,7,14,2004-07-14,14:55:00,2004-07-17,20:40:00,2000-04-15,18:10:00,Porto,Valongo,Campo,L. COUCE,131502,41.156944,-8.484444,170502.0,465398.0,dms_recuperado,108.0,108.0,0.0,0.0,Florestal,,,0,1,0,0,77.75
BI104261,13072.0,2004,7,14,2004-07-14,14:00:00,2004-07-15,08:20:00,,,Guarda,Celorico da Beira,Ratoeira,Pontinha \ CAS,90314,40.640556,-7.335278,267488.67,408287.95,dms_recuperado,106.0,0.0,106.0,0.0,Florestal,215.0,Negligente,0,1,0,0,18.33
TM104684,13038.0,2004,7,15,2004-07-15,15:52:00,2004-07-18,00:05:00,2004-07-15,15:56:00,Vila Real,Vila Real,São Tomé do Castelo,Regato do Reboredo,171425,41.388611,-7.684722,237496.0,491154.0,dms_recuperado,1497.66,141.72,1355.94,0.0,Florestal,125.0,Negligente,0,1,0,0,56.22
TM104682,13031.0,2004,7,15,2004-07-15,14:30:00,2004-07-17,00:30:00,,,Vila Real,Sabrosa,Torre do Pinhão,TORRE DE PINHÃO,171014,41.377778,-7.625556,242452.0,489982.0,dms_recuperado,1369.33,45.74,1323.59,0.0,Florestal,125.0,Negligente,0,1,0,0,34.0
TM204402,11571.0,2004,7,15,2004-07-15,03:05:00,2004-07-16,01:15:00,,,Bragança,Macedo de Cavaleiros,Lagoa,LAGOA,40516,41.446667,-6.769444,313940.0,498382.0,dms_recuperado,539.07,43.69,478.82,16.56,Florestal,,,0,1,0,0,22.17
TM204405,11587.0,2004,7,15,2004-07-15,09:30:00,2004-07-15,14:00:00,,,Bragança,Macedo de Cavaleiros,Lagoa,LAGOA,40516,41.446667,-6.769444,313940.0,498382.0,dms_recuperado,471.0,10.0,451.0,10.0,Florestal,125.0,Negligente,1,1,0,0,4.5
DM20418373,75289.0,2004,7,15,2004-07-15,21:30:00,2004-07-16,19:35:00,2004-07-15,21:45:00,Porto,Marco de Canaveses,Paredes de Viadores,MONTEDEIRAS,130714,41.128056,-8.1425,199194.0,462112.0,dms_recuperado,426.0,15.0,411.0,0.0,Florestal,,,0,1,0,0,22.08
DM20418352,75190.0,2004,7,15,2004-07-15,18:00:00,2004-07-17,00:30:00,2004-07-15,18:05:00,Porto,Penafiel,Lagares,SERRA BONECA,131116,41.115556,-8.369722,180121.0,460740.0,dms_recuperado,317.0,96.0,221.0,0.0,Florestal,,,0,1,0,0,30.5
TM204403,11621.0,2004,7,15,2004-07-15,15:45:00,2004-07-16,04:45:00,,,Bragança,Torre de Moncorvo,Peredo dos Castelhanos,PEREDO DOS CASTELHANOS,40914,41.108611,-7.075278,288846.0,460484.0,dms_recuperado,314.17,9.13,305.04,0.0,Florestal,124.0,Negligente,0,1,0,0,13.0
BI204185,15629.0,2004,7,16,2004-07-16,14:38:00,2004-07-17,16:06:00,,,Castelo Branco,Castelo Branco,Castelo Branco,Monte da Ponte,50205,39.776944,-7.450556,258455.0,312315.0,dms_recuperado,1842.0,1824.0,18.0,0.0,Florestal,,,0,1,0,0,25.47
BI204186,15632.0,2004,7,16,2004-07-16,14:52:00,2004-07-18,15:55:00,,,Castelo Branco,Castelo Branco,Retaxo,Represa,50219,39.764722,-7.587222,246769.0,310864.0,dms_recuperado,478.0,458.0,20.0,0.0,Florestal,630.0,Desconhecida,0,1,0,0,49.05
BI104290,13206.0,2004,7,16,2004-07-16,01:30:00,2004-07-16,09:20:00,,,Guarda,Vila Nova De Foz Côa,Castelo Melhor,SÃO GABRIEL 1º \ VG,91402,41.031667,-7.080833,288490.88,451930.03,dms_recuperado,320.0,0.0,320.0,0.0,Florestal,,,0,1,0,0,7.83
BI204187,15641.0,2004,7,16,2004-07-16,17:21:00,2004-07-19,01:30:00,,,Castelo Branco,Oleiros,Cambas,Portela do Armadouro \ CAS,50603,40.055556,-7.863333,223018.0,343043.0,dms_recuperado,260.0,255.0,3.0,2.0,Florestal,630.0,Desconhecida,0,1,0,0,56.15
BL104460,29437.0,2004,7,17,2004-07-17,00:30:00,2004-07-17,03:00:00,,,Viseu,Cinfães,São Cristovão De Nogueira,Valbom,180413,41.063056,-8.138611,199536.0,454884.0,dms_recuperado,332.0,76.0,256.0,0.0,Florestal,6.0,Desconhecida,0,1,0,0,2.5
